,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
489,Asus,Ultrabook,16,Windows,0.91,1246.752,0,0,176.23257360658386,Intel Core i7,0,512,Intel
490,Lenovo,Notebook,8,Windows,2.3,647.0259263999999,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
491,Toshiba,Ultrabook,32,Windows,1.05,1789.56864,1,0,165.6321180513006,Intel Core i7,0,512,Intel
492,Asus,Gaming,8,Windows,1.99,863.136,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
493,Acer,Notebook,8,Windows,2.2,370.18944,0,0,100.45466986113651,AMD Processor,1000,0,AMD
494,Asus,Gaming,24,Windows,4.33,811.3478399999999,1,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
495,Lenovo,Ultrabook,8,Windows,1.3,702.65664,0,1,125.36742798669837,Intel Core i5,0,180,Intel
496,Lenovo,Notebook,8,Windows,2.17,574.720704,0,0,141.21199808219862,Intel Core i7,0,256,Intel
497,HP,Notebook,8,Windows,1.48,1118.24064,0,0,157.3505121487356,Intel Core i7,0,1000,Intel
498,Lenovo,Notebook,8,Windows,1.4,606.75264,0,1,165.6321180513006,Intel Core i3,0,256,Intel
499,Lenovo,Notebook,8,Windows,2.3,582.45696,0,1,141.21199808219862,Intel Core i5,0,256,Intel
500,Asus,Netbook,4,Windows,1.2,217.3824,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
501,HP,Notebook,8,Windows,1.91,395.7574464,0,0,100.45466986113651,Intel Core i5,0,256,AMD
502,Lenovo,2 in 1 Convertible,8,Windows,1.4,1022.33664,1,1,158.48253022174808,Intel Core i5,0,256,Intel
503,Lenovo,Notebook,4,Windows,2.1,191.16864,0,0,111.93520355955211,Other Intel Processor,500,0,Intel
504,Lenovo,Netbook,4,Other,1.25,169.43040000000002,0,0,135.0942111925629,Other Intel Processor,0,16,Intel
505,Lenovo,Notebook,8,Windows,1.44,606.75264,0,0,165.6321180513006,Intel Core i5,0,256,Intel
506,Asus,Notebook,8,Windows,2.0,782.57664,0,0,141.21199808219862,Intel Core i7,1000,256,Intel
507,Acer,Notebook,4,Windows,2.2,391.92768,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
508,HP,Ultrabook,8,Windows,1.34,845.87328,0,1,165.6321180513006,Intel Core i7,0,512,Intel
509,Lenovo,Gaming,8,Other,2.4,734.62464,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
510,Dell,Ultrabook,8,Windows,1.29,574.7846400000001,1,1,165.6321180513006,Intel Core i5,0,128,Intel
511,Acer,Notebook,4,Windows,2.2,408.55104,0,0,141.21199808219862,Intel Core i7,500,0,Nvidia
512,Dell,Notebook,8,Windows,2.18,534.50496,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
513,Dell,Notebook,16,Windows,2.2,779.5332864,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
514,Xiaomi,Notebook,16,Other,1.95,895.0720319999999,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
515,Asus,Netbook,2,Windows,1.1,156.6432,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
516,HP,Notebook,4,Windows,2.04,333.40705920000005,1,0,100.45466986113651,Intel Core i5,1000,0,Intel
517,Asus,Gaming,24,Windows,2.24,1897.62048,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
518,HP,Notebook,8,Windows,2.04,568.39104,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
519,Asus,Gaming,16,Windows,3.0,961.59744,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
520,Lenovo,Gaming,8,Windows,3.2,894.46464,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
521,HP,Ultrabook,8,Windows,1.32,894.46464,0,1,165.6321180513006,Intel Core i7,0,256,Intel
522,Dell,Notebook,8,Windows,1.64,818.2081728,0,0,157.3505121487356,Intel Core i5,0,256,Intel
523,HP,Notebook,4,Windows,1.63,440.51904,0,0,100.45466986113651,Intel Core i3,0,128,Intel
524,Dell,Notebook,8,Other,2.8,568.39104,0,1,127.33567457123111,Intel Core i5,1000,128,AMD
525,Lenovo,Notebook,8,Windows,2.02,856.7424,0,0,157.3505121487356,Intel Core i5,0,256,Intel
526,Lenovo,Notebook,4,Windows,2.2,510.8486400000001,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
527,Lenovo,Notebook,8,Other,2.2,293.46624,0,0,100.45466986113651,Intel Core i3,2000,0,Nvidia
528,Dell,Notebook,4,Windows,2.3,374.0256,0,0,141.21199808219862,Intel Core i5,500,0,AMD
529,Dell,Notebook,8,Windows,1.9,880.39872,0,0,141.21199808219862,Intel Core i5,0,256,Intel
530,Dell,Gaming,16,Windows,4.42,1926.2446272,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
531,Toshiba,Notebook,8,Windows,2.0,549.8496,0,1,141.21199808219862,Intel Core i5,500,0,Intel
532,Asus,Notebook,8,Windows,2.0,830.52864,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
533,Mediacom,Notebook,4,Windows,1.2,235.92384,0,1,165.6321180513006,Other Intel Processor,0,32,Intel
534,Asus,Gaming,8,Windows,2.3,1054.30464,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
535,Dell,Notebook,8,Windows,1.93,875.2838399999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
536,Dell,Notebook,8,Windows,2.2,509.8320576,0,0,141.21199808219862,Intel Core i5,0,256,AMD
537,HP,Notebook,4,Windows,1.86,255.0982464,0,0,141.21199808219862,Other Intel Processor,0,256,Intel
538,HP,Gaming,12,Windows,2.62,1150.20864,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia
539,Lenovo,Notebook,8,Windows,1.87,549.21024,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia
540,Dell,Ultrabook,8,Windows,1.2,894.46464,1,0,276.053530085501,Intel Core i7,0,256,Intel
541,Dell,Notebook,4,Windows,1.6,470.4858432,0,0,157.3505121487356,Intel Core i3,0,128,Intel
542,HP,Ultrabook,8,Windows,1.34,732.0672,0,1,276.053530085501,Intel Core i7,0,256,Intel
543,Acer,Gaming,8,Other,2.4,510.20928,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
544,Asus,Notebook,4,Windows,2.0,223.13664000000003,0,0,100.45466986113651,AMD Processor,500,0,AMD
545,HP,Notebook,4,Windows,2.1,451.06848,0,0,141.21199808219862,Intel Core i3,0,128,Intel
546,Lenovo,Notebook,4,Windows,1.87,501.89760000000007,0,0,157.3505121487356,Intel Core i5,500,0,Intel
547,Lenovo,Notebook,4,Other,2.15,295.60809600000005,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
548,HP,Notebook,4,Windows,1.86,253.82592,0,0,141.21199808219862,Intel Core i3,500,0,Intel
549,Lenovo,Notebook,8,Windows,1.99,1105.45344,0,1,141.21199808219862,Intel Core i7,0,512,Intel
550,Lenovo,Notebook,4,Windows,2.2,319.04064,0,0,141.21199808219862,Intel Core i3,0,128,Intel
551,Dell,Notebook,8,Windows,1.9,714.1587264,0,0,141.21199808219862,Intel Core i5,0,256,Intel
552,Dell,Gaming,16,Windows,4.42,1725.63264,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
553,HP,Notebook,8,Windows,2.65,347.90774400000004,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
554,HP,Notebook,8,Windows,2.63,818.3807999999999,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia
555,Asus,Notebook,4,Other,2.0,143.21663999999998,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
556,Mediacom,Notebook,4,Windows,1.35,163.0368,0,1,165.6321180513006,Other Intel Processor,0,0,Intel
557,Lenovo,Notebook,6,Windows,2.8,606.75264,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia
558,HP,Notebook,6,Windows,1.91,363.731904,0,1,141.21199808219862,AMD Processor,0,128,AMD
559,Dell,Notebook,4,Windows,2.18,395.060544,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
560,Acer,2 in 1 Convertible,4,Windows,1.25,223.13664000000003,1,1,189.90579052433606,Other Intel Processor,0,0,Intel
561,Lenovo,Notebook,4,Windows,2.05,402.7968,0,0,141.21199808219862,Intel Core i3,0,128,Intel
562,HP,Ultrabook,16,Windows,1.16,1256.3424,1,1,276.053530085501,Other Intel Processor,0,512,Intel
563,Lenovo,Notebook,8,Windows,3.4,1917.44064,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
564,Asus,Notebook,8,Windows,2.5,536.42304,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
565,Dell,Ultrabook,8,Windows,1.21,1022.33664,1,1,331.2642361026012,Intel Core i5,0,128,Intel
566,Dell,Notebook,4,Windows,1.93,613.1462399999999,0,0,100.45466986113651,Intel Core i5,500,0,Intel
567,Fujitsu,Notebook,8,Windows,2.2,472.48704,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
568,Lenovo,Notebook,4,Windows,2.2,219.93984,0,0,141.21199808219862,Other Intel Processor,500,0,Intel
569,Lenovo,Notebook,4,Windows,2.02,632.9664,0,0,111.93520355955211,Intel Core i5,500,0,Intel
570,HP,Workstation,8,Windows,3.14,1189.8425664,0,0,106.11306214269258,Intel Core i5,500,0,Nvidia
571,HP,Notebook,8,Windows,1.94,248.71104,0,0,111.93520355955211,Other Intel Processor,2000,0,Intel
572,HP,Notebook,6,Windows,1.95,414.9446400000001,0,1,141.21199808219862,AMD Processor,0,256,AMD
573,Lenovo,Notebook,8,Windows,2.3,530.6688,0,0,141.21199808219862,Intel Core i5,0,256,Intel
574,Lenovo,Notebook,4,Windows,2.05,437.9616,0,0,141.21199808219862,Intel Core i5,500,0,Intel
575,Mediacom,Notebook,4,Windows,1.4,159.20064,0,0,157.3505121487356,Other Intel Processor,0,32,Intel
576,Toshiba,Ultrabook,16,Windows,1.24,1192.4064,1,0,157.3505121487356,Intel Core i7,0,512,Intel
577,Lenovo,Gaming,32,Windows,4.6,1702.61568,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
578,MSI,Gaming,16,Windows,4.14,1744.81344,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia
579,Dell,Notebook,8,Other,2.2,478.88703360000005,0,0,141.21199808219862,Intel Core i7,0,256,AMD
580,Mediacom,Notebook,4,Windows,1.45,248.71104,0,1,157.3505121487356,Other Intel Processor,0,32,Intel
581,Dell,Notebook,8,Windows,1.9,644.8073471999999,0,0,100.45466986113651,Intel Core i5,500,0,Intel
582,HP,Notebook,4,Windows,1.49,459.69984,0,0,165.6321180513006,Intel Core i3,0,128,Intel
583,Dell,Notebook,16,Windows,1.93,982.9456704,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
584,Dell,Netbook,4,Other,1.26,188.6112,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
585,MSI,Gaming,16,Windows,4.5,1501.85664,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
586,HP,Gaming,16,Windows,3.78,957.76128,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
587,Lenovo,Ultrabook,12,Windows,1.4,1069.64928,0,1,157.3505121487356,Intel Core i7,0,256,Intel
588,Lenovo,Notebook,12,Windows,2.2,389.37024,1,0,100.45466986113651,Intel Core i7,1000,0,Intel
589,Asus,Gaming,8,Windows,2.73,1131.6672,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia
590,Asus,2 in 1 Convertible,8,Windows,2.2,472.48704,1,0,100.45466986113651,Intel Core i5,1000,0,Intel
591,Lenovo,Notebook,12,Windows,2.2,606.75264,0,0,141.21199808219862,AMD Processor,0,512,AMD
592,Dell,2 in 1 Convertible,4,Windows,1.39,385.53408,1,0,135.0942111925629,Other Intel Processor,0,128,Intel
593,Samsung,Notebook,16,Windows,2.5,1086.27264,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
594,Lenovo,Notebook,4,Other,2.8,338.22144,0,0,127.33567457123111,Intel Core i3,500,0,Intel
595,Lenovo,Notebook,8,Windows,2.29,293.46624,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
596,Lenovo,2 in 1 Convertible,8,Windows,1.37,1294.704,1,1,165.6321180513006,Intel Core i7,0,512,Intel
597,Lenovo,Notebook,8,Windows,1.7,942.41664,0,1,157.3505121487356,Intel Core i5,0,256,Intel
598,Dell,2 in 1 Convertible,8,Windows,1.34,1067.7312,1,0,176.23257360658386,Intel Core i5,0,256,Intel
599,Dell,Workstation,8,Windows,2.06,1127.19168,1,0,141.21199808219862,Intel Core i7,0,256,Nvidia
600,HP,Notebook,8,Windows,1.84,779.3798400000001,0,0,141.21199808219862,Intel Core i7,0,256,Intel
601,HP,Notebook,4,Windows,2.1,427.3993728,0,0,100.45466986113651,Intel Core i3,500,0,Intel
602,Acer,Notebook,4,Windows,1.6,210.34944,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
603,MSI,Gaming,16,Windows,4.14,1405.95264,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
604,Dell,Notebook,4,Other,2.18,297.30240000000003,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
605,MSI,Gaming,16,Windows,1.8,1469.88864,0,0,282.42399616439724,Intel Core i7,2000,256,Nvidia
606,Toshiba,Notebook,8,Windows,2.2,894.46464,0,1,141.21199808219862,Intel Core i7,0,256,Intel
607,Lenovo,Notebook,6,Windows,2.4,360.59904,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
608,Lenovo,2 in 1 Convertible,8,Windows,2.0,830.52864,1,1,141.21199808219862,Intel Core i7,0,256,Intel
609,Acer,Notebook,4,Windows,1.6,223.13664000000003,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
610,Lenovo,Notebook,32,Windows,2.5,3132.22464,0,1,282.42399616439724,Other Intel Processor,0,1000,Nvidia
611,Dell,Gaming,16,Windows,2.59,562.0038336,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
612,Dell,Notebook,4,Other,2.18,283.811904,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
613,Dell,Notebook,4,Other,2.25,229.53024,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
614,Dell,Notebook,4,Other,1.93,555.60384,0,0,100.45466986113651,Intel Core i5,500,0,Intel
615,Asus,Gaming,8,Windows,3.0,746.77248,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
616,Dell,Notebook,4,Other,2.18,363.79584,0,0,141.21199808219862,Intel Core i5,0,128,AMD
617,HP,Ultrabook,8,Windows,1.84,888.07104,0,0,141.21199808219862,Intel Core i7,0,512,Intel
618,MSI,Gaming,16,Windows,2.94,1449.9789696,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
619,Acer,2 in 1 Convertible,4,Other,1.25,242.31744,1,1,135.0942111925629,Other Intel Processor,0,0,Intel
620,HP,Notebook,8,Windows,2.31,718.6406400000001,0,0,111.93520355955211,Intel Core i5,0,256,Intel
621,Lenovo,Notebook,8,Windows,1.65,936.6624,0,0,157.3505121487356,Intel Core i5,0,256,Intel
622,Dell,Notebook,4,Windows,2.2,496.14336,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
623,Fujitsu,Notebook,8,Windows,2.2,510.8486400000001,0,0,100.45466986113651,Intel Core i5,0,256,Intel
624,HP,Notebook,4,Windows,1.88,595.88352,0,0,100.45466986113651,Intel Core i5,500,0,Intel
625,Lenovo,Notebook,8,Windows,2.2,574.7846400000001,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
626,Mediacom,Notebook,2,Windows,1.4,152.80704,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
627,Lenovo,Notebook,4,Other,2.2,299.22048,0,0,141.21199808219862,Intel Core i5,0,128,Intel
628,Asus,2 in 1 Convertible,6,Windows,1.5,408.5574336,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
629,Dell,Notebook,8,Windows,2.0,1163.6352000000002,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
630,Asus,Ultrabook,16,Windows,1.1,1214.784,0,0,157.3505121487356,Intel Core i7,0,512,Intel
631,Dell,Gaming,16,Windows,2.62,945.61344,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
632,Lenovo,Notebook,4,Windows,1.8,530.02944,0,0,141.21199808219862,Intel Core i5,0,256,Intel
633,Lenovo,Notebook,4,Windows,2.2,370.18944,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
634,Asus,Notebook,8,Windows,2.0,255.10464,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
635,Asus,Notebook,8,Windows,1.99,579.6565632,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
636,Dell,Ultrabook,8,Windows,1.23,1194.96384,1,0,276.053530085501,Intel Core i5,0,256,Intel
637,Lenovo,Notebook,2,Windows,1.42,159.20064,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
638,Lenovo,2 in 1 Convertible,8,Windows,1.37,1123.6240512,1,1,165.6321180513006,Intel Core i7,0,256,Intel
639,Dell,Notebook,16,Windows,2.06,1533.82464,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia
640,Lenovo,Gaming,8,Windows,2.5,709.05024,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
641,HP,Notebook,8,Windows,2.6,333.042624,0,0,107.98564559226952,AMD Processor,1000,0,AMD
642,Lenovo,Ultrabook,16,Windows,1.14,1566.432,0,1,157.3505121487356,Intel Core i7,0,512,Intel
643,Asus,Gaming,8,Other,2.5,747.41184,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
644,Acer,Notebook,4,Windows,2.4,287.712,0,0,100.45466986113651,Intel Core i3,500,0,Intel
645,Lenovo,Notebook,4,Windows,1.43,175.18464,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
646,Acer,Ultrabook,8,Windows,1.8,587.57184,0,1,157.3505121487356,Intel Core i5,0,256,Intel
647,Razer,Gaming,16,Windows,1.95,1661.69664,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia
648,Toshiba,Notebook,8,Windows,1.2,775.54368,0,0,165.6321180513006,Intel Core i5,0,256,Intel
649,Lenovo,Ultrabook,8,Windows,1.36,1012.74624,0,1,176.23257360658386,Intel Core i7,0,256,Intel
650,Asus,Gaming,32,Windows,3.8,1789.56864,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia
651,Acer,Gaming,8,Other,2.4,453.30624,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
652,Dell,Ultrabook,8,Windows,1.2,927.008064,0,0,165.6321180513006,Intel Core i5,0,256,Intel
653,MSI,Gaming,8,Windows,2.2,761.989248,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
654,HP,Notebook,4,Other,1.86,233.302464,0,0,100.45466986113651,Intel Core i3,500,0,Intel
655,Toshiba,Notebook,8,Windows,2.0,680.27904,0,1,141.21199808219862,Intel Core i5,500,0,Intel
656,Dell,Notebook,8,Windows,2.2,587.57184,0,0,141.21199808219862,Intel Core i7,0,256,AMD
657,Dell,Notebook,16,Windows,2.2,725.6736000000001,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
658,Lenovo,Gaming,8,Windows,3.31,764.6745599999999,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
659,Dell,Gaming,32,Windows,4.42,2012.3024832,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia
660,Dell,Notebook,8,Windows,1.56,785.77344,0,0,157.3505121487356,Intel Core i5,0,256,Intel
661,Lenovo,Notebook,4,Windows,2.2,267.89184,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
662,Lenovo,Notebook,4,Windows,2.2,342.0576,0,0,141.21199808219862,Intel Core i5,500,0,Intel
663,HP,Notebook,6,Windows,2.04,344.61504,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
664,MSI,Gaming,8,Windows,2.7,950.5812672,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
665,Toshiba,Notebook,4,Windows,2.1,318.40128,0,0,100.45466986113651,Intel Core i3,0,128,Intel
666,Dell,Notebook,8,Windows,2.06,610.5888,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
667,HP,Notebook,8,Windows,2.1,476.3232,0,0,141.21199808219862,Intel Core i7,1000,0,AMD
668,Toshiba,Notebook,8,Windows,2.0,804.3148799999999,0,1,141.21199808219862,Intel Core i5,0,256,Intel
669,Acer,Notebook,4,Other,2.1,263.41632,0,0,100.45466986113651,Intel Core i3,0,128,Intel
670,Microsoft,Ultrabook,8,Windows,1.252,1194.228576,1,0,200.84255993695703,Intel Core i7,0,256,Intel
671,Lenovo,Notebook,8,Windows,1.9,522.964512,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
672,Lenovo,2 in 1 Convertible,8,Windows,1.3,661.0982399999999,1,1,165.6321180513006,Intel Core i5,0,256,Intel
673,Lenovo,Notebook,4,Windows,2.2,223.13664000000003,0,0,100.45466986113651,AMD Processor,0,128,AMD
674,HP,2 in 1 Convertible,4,Windows,1.63,446.91264,1,1,157.3505121487356,Intel Core i3,0,128,Nvidia
675,MSI,Gaming,16,Windows,2.4,827.3318399999999,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
676,Asus,Ultrabook,8,Windows,1.1,725.6736000000001,0,0,157.3505121487356,Intel Core i5,0,256,Intel
677,HP,2 in 1 Convertible,8,Other,1.4,316.4832,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
678,LG,Ultrabook,8,Windows,1.09,1469.88864,0,1,141.21199808219862,Intel Core i7,0,512,Intel
679,Acer,Gaming,16,Windows,2.5,830.52864,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
680,MSI,Gaming,8,Windows,2.2,638.017344,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
681,Asus,Notebook,4,Windows,1.86,267.89184,0,0,100.45466986113651,Other Intel Processor,0,128,Intel
682,Dell,Gaming,16,Windows,3.21,1311.32736,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
683,HP,Notebook,4,Windows,2.5,446.91264,0,1,127.33567457123111,Intel Core i3,0,256,AMD
684,Lenovo,2 in 1 Convertible,8,Windows,1.19,958.40064,1,1,165.6321180513006,Intel Core i7,0,512,Intel
685,Dell,Gaming,16,Windows,3.49,1798.9992000000002,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
686,HP,Notebook,4,Windows,1.86,391.6783296,0,0,100.45466986113651,Intel Core i5,500,0,AMD
687,Dell,Notebook,4,Windows,2.2,348.8795712,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
688,HP,Notebook,6,Windows,2.65,363.79584,0,1,127.33567457123111,AMD Processor,2000,0,AMD
689,Lenovo,Notebook,4,Windows,2.1,203.31648,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
690,Acer,Notebook,4,Other,1.45,239.76,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
691,Lenovo,Notebook,4,Windows,1.7,446.91264,0,0,157.3505121487356,Intel Core i5,0,256,Intel
692,HP,Workstation,8,Windows,3.14,1219.8924864,0,0,127.33567457123111,Intel Core i7,500,0,Nvidia
693,Lenovo,2 in 1 Convertible,8,Windows,1.42,1655.9424,1,0,209.8006828649808,Intel Core i7,0,256,Intel
694,Toshiba,Notebook,8,Windows,1.5,622.0972800000001,0,1,165.6321180513006,Intel Core i5,0,256,Intel
695,Acer,Netbook,4,Windows,1.4,171.98784,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
696,Lenovo,2 in 1 Convertible,16,Windows,1.38,1118.24064,1,0,157.3505121487356,Intel Core i7,0,512,Intel
697,Asus,2 in 1 Convertible,4,Other,1.2,427.73184,1,0,176.23257360658386,Other Intel Processor,0,0,Intel
698,Toshiba,Ultrabook,16,Windows,1.36,1200.07872,1,0,165.6321180513006,Intel Core i7,0,512,Intel
699,HP,Notebook,4,Windows,2.1,440.51904,0,1,141.21199808219862,Intel Core i7,500,0,AMD
700,Dell,Gaming,8,Windows,2.56,523.63584,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
701,Lenovo,Notebook,4,Windows,2.2,255.10464,0,0,141.21199808219862,AMD Processor,0,256,AMD
702,Lenovo,Notebook,8,Windows,2.2,274.28544,0,0,100.45466986113651,AMD Processor,1000,0,AMD
703,Lenovo,Notebook,4,Windows,2.1,397.330272,0,0,141.21199808219862,Intel Core i5,2000,0,Intel
704,Lenovo,Notebook,4,Other,1.9,287.712,0,0,100.45466986113651,Intel Core i3,500,0,Intel
705,Dell,Notebook,8,Windows,2.18,508.2912,0,0,141.21199808219862,Intel Core i5,0,256,Intel
706,Acer,2 in 1 Convertible,8,Windows,1.6,638.72064,1,1,165.6321180513006,Intel Core i5,0,256,Intel
707,Lenovo,Workstation,16,Windows,2.18,1186.0128,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
708,Lenovo,Notebook,8,Windows,1.8,761.4777600000001,0,0,157.3505121487356,Intel Core i5,0,256,Intel
709,HP,Notebook,6,Windows,2.71,418.7871936,0,1,127.33567457123111,AMD Processor,2000,0,AMD
710,Lenovo,Gaming,8,Windows,2.5,798.56064,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
711,Dell,Notebook,8,Other,1.64,696.26304,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
712,Dell,Notebook,8,Other,1.98,464.17536,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
713,Asus,Notebook,4,Windows,1.5,190.52928,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
714,Dell,Notebook,16,Windows,1.93,912.1493376000002,0,0,141.21199808219862,Intel Core i5,0,512,Intel
715,Lenovo,Notebook,8,Windows,1.87,547.9762752,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia
716,Dell,Notebook,8,Windows,1.9,753.8054400000001,0,0,141.21199808219862,Intel Core i5,0,256,Intel
717,Lenovo,Notebook,4,Windows,2.19,190.52928,0,0,100.45466986113651,AMD Processor,500,0,AMD
718,Mediacom,Notebook,4,Windows,1.4,169.43040000000002,0,1,161.72539083525606,Other Intel Processor,32,0,Intel
719,HP,Notebook,8,Windows,2.63,767.232,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia
720,Lenovo,Ultrabook,8,Windows,1.17,1078.3701504,0,1,209.8006828649808,Intel Core i7,0,512,Intel
721,HP,2 in 1 Convertible,8,Windows,1.58,534.8885760000001,1,1,117.82653006268643,Intel Core i5,0,256,Intel
722,Lenovo,Ultrabook,8,Windows,1.32,958.40064,0,1,157.3505121487356,Intel Core i5,0,256,Intel
723,Dell,Gaming,32,Windows,4.36,2339.673984,0,0,254.67134914246222,Intel Core i7,1000,1000,Nvidia
724,MSI,Gaming,8,Windows,2.7,862.1641728000001,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
725,Lenovo,Notebook,4,Other,1.9,313.222464,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
726,Dell,Notebook,8,Windows,2.2,459.69984,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
727,Dell,2 in 1 Convertible,4,Windows,1.71,414.9446400000001,1,0,165.6321180513006,Intel Core i3,1000,0,Intel
728,Dell,Notebook,8,Other,2.32,376.9155072,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
729,HP,Notebook,4,Windows,2.1,312.64704,0,0,141.21199808219862,AMD Processor,1000,0,AMD
730,Acer,Gaming,16,Windows,4.2,1237.1616,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
731,Dell,Notebook,12,Windows,2.25,414.9446400000001,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
732,HP,Notebook,6,Windows,2.1,415.584,0,0,141.21199808219862,AMD Processor,1000,128,AMD
